Balls Bowled,Wickets Lost: 0,Wickets Lost: 1,Wickets Lost: 2,Wickets Lost: 3,Wickets Lost: 4,Wickets Lost: 5,Wickets Lost: 6,Wickets Lost: 7,Wickets Lost: 8,Wickets Lost: 9
65,73.36875491112153,62.07291785064385,57.07961625118479,51.69760679703533,45.88869652424647,39.61259064281995,32.828395177995255,25.49744209992595,17.58826197888928,9.084897551894883
66,72.62922178482856,61.47235833805119,56.55273381729955,51.24571853185044,45.51241710261694,39.31152709067645,32.60074400370783,25.339473539349658,17.493695903117256,9.04423288002914
67,71.87474909839027,60.85888405956078,56.01373967088021,50.78267309164768,45.12610414982673,39.001737660952436,32.36586640542735,25.175962781052796,17.395421819838347,9.001761180391398
68,71.10503505267236,60.23221728886128,55.462355393875455,50.30819500444873,44.72949012069061,38.68296944711372,32.123532991832235,25.006715381562156,17.293294335267746,8.957402153566495
69,70.31977175179351,59.59207432726018,54.8982961680977,49.822001996839376,44.32230033590231,38.354962212507765,31.873507089938727,24.831530075514365,17.187162354620135,8.911071931850946
70,69.51864507996311,58.93816537525047,54.32127062809979,49.32380482604123,43.90425279180234,38.01744817791121,31.61554451395609,24.650198536315404,17.07686885856915,8.862682920687913
71,68.70133457583054,58.27019440131527,53.73098071066999,48.81330710783734,43.47505796507339,37.670151802919676,31.34939332680451,24.46250512840314,16.962250670941625,8.81214363305591
72,67.86751330429655,57.58785900791129,53.127121500867005,48.29020514024912,43.0344186122278,37.31278956100154,31.074793594062808,24.268226650818125,16.843138217302965,8.759358516498265
73,67.01684772573478,56.89085029457019,52.50938107451583,47.75418772286005,42.58202956374845,36.94506970803195,30.79147713010554,24.06713207177786,16.719355274076474,8.704227772466169
74,66.14899756257141,56.178852718056135,51.87744033708295,47.20493597167833,42.11757751274024,36.566692044118184,30.499167236181677,23.858982253938738,16.59071870782543,8.646647167633873
75,65.26361566316969,55.45154394951593,51.23097285884769,46.642123129428406,41.64074079794613,36.17734766852179,30.197578430178964,23.643529670019092,16.45703820431227,8.586507836829218
76,64.36034786296464,54.70859472855743,50.56964470628461,46.06541437115876,41.151189180977134,35.776718727477586,29.88641616781014,23.420518108445062,16.31811598693392,8.523696077206935
77,63.4388328427924,53.94966871418981,49.893114269569665,45.47446660505002,40.64858361760216,35.36447815470358,29.5653765549486,23.189682368669317,16.173746524116787,8.458093133275575
78,62.49870198435793,53.174422332558436,49.201032086121316,44.86892826830495,40.13257602293933,34.94028940438989,29.234146050832646,22.950747945800273,16.023716225238516,8.389574972371603
79,61.53957922278256,52.38250462140536,48.49304066008522,44.248439117999034,39.60280903038603,34.503806176448784,28.892401161848404,22.703430704166777,15.867803124626544,8.318012050156177
80,60.561080896173216,51.57355707118496,47.76877427766935,43.61263001676713,39.0589157441208,34.054672133801475,28.539808125592394,22.44743653943011,15.705776553166055,8.243269065691255
81,59.56281559215242,50.74721346276286,47.02785881823408,42.961122713198606,38.500519485005796,33.592520611471,28.17602258490517,22.182461028841402,15.537396797031404,8.16520470563191
82,58.544383991288186,49.903099701624704,46.26991156103972,42.29352961681053,37.92723352971346,33.1169743172434,27.80068925155763,21.90818906922869,15.362414743036153,8.083671377051283
83,57.5053787073609,49.04083364851952,45.494540987551716,41.60945356746484,37.33866084289726,32.62764502365323,27.413441559261642,21.624294502282993,15.180571510077014,7.99851492839299
84,56.4453841244034,48.16002494646133,44.701346579201285,40.908487599092425,36.7343938022205,32.124133251041535,27.01390130566601,21.330439726697865,14.991598066126414,7.909574358023392
85,55.36397623044906,47.26027484401025,43.88991861049707,40.19021469758352,36.11401391605315,31.606027941427882,26.601678282988203,21.02627529670121,14.795214830207076,7.816681509832748
86,54.26072244792135,46.341176014753664,43.059837937380976,39.454207552700396,35.477091533640966,31.072906122929954,26.176369896921017,20.711439506501883,14.591131258759686,7.7196607553096825
87,53.13518146059698,45.40231237290509,42.21067578071882,38.700028303864705,34.823185547546174,30.524332564456913,25.737560773442123,20.38555796015696,14.379045415791767,7.618328661487923
88,51.9869030370736,44.443258884937826,41.34199350481396,37.927228279668356,34.15184308815389,29.95985942039454,25.284822353142307,20.048243126348105,14.158643526171717,7.512493644137477
