Balls Bowled,Wickets Lost: 0,Wickets Lost: 1,Wickets Lost: 2,Wickets Lost: 3,Wickets Lost: 4,Wickets Lost: 5,Wickets Lost: 6,Wickets Lost: 7,Wickets Lost: 8,Wickets Lost: 9
84,34.81452560424805,34.81452560424805,34.81452560424805,34.81452560424805,34.81452560424805,34.81452560424805,34.27485656738281,25.620027542114258,17.17209243774414,14.728837966918945
85,34.01173400878906,34.01173400878906,34.01173400878906,34.01173400878906,34.01173400878906,34.01173400878906,33.66115951538086,25.448022842407227,16.91364860534668,14.162674903869629
86,33.232242584228516,33.232242584228516,33.232242584228516,33.232242584228516,33.232242584228516,33.232242584228516,33.05060577392578,25.344135284423828,16.655620574951172,13.620994567871094
87,32.45275115966797,32.45275115966797,32.45275115966797,32.45275115966797,32.45275115966797,32.45275115966797,32.441226959228516,25.2530460357666,16.39775848388672,13.190386772155762
88,31.67325210571289,31.67325210571289,31.67325210571289,31.67325210571289,31.67325210571289,31.67325210571289,31.67325210571289,25.17059326171875,16.143529891967773,12.83297061920166
89,30.89376449584961,30.89376449584961,30.89376449584961,30.89376449584961,30.89376449584961,30.89376449584961,30.89376449584961,25.093732833862305,15.892847061157227,12.506237030029297
90,29.969789505004883,29.969789505004883,29.969789505004883,29.969789505004883,29.969789505004883,29.969789505004883,29.969789505004883,25.02233123779297,15.645630836486816,12.181768417358398
91,29.025371551513672,29.025371551513672,29.025371551513672,29.025371551513672,29.025371551513672,29.025371551513672,29.025371551513672,24.956289291381836,15.46939754486084,11.859503746032715
92,28.152713775634766,28.152713775634766,28.152713775634766,28.152713775634766,28.152713775634766,28.152713775634766,28.152713775634766,24.892126083374023,15.317854881286621,11.553753852844238
93,27.319793701171875,27.319793701171875,27.319793701171875,27.319793701171875,27.319793701171875,27.319793701171875,27.319793701171875,24.579938888549805,15.16990852355957,11.2561616897583
94,26.48792839050293,26.48792839050293,26.48792839050293,26.48792839050293,26.48792839050293,26.48792839050293,26.48792839050293,24.08785057067871,15.02547550201416,10.98198127746582
95,25.762184143066406,25.762184143066406,25.762184143066406,25.762184143066406,25.762184143066406,25.762184143066406,25.762184143066406,23.601171493530273,14.884476661682129,10.738824844360352
96,25.057157516479492,25.057157516479492,25.057157516479492,25.057157516479492,25.057157516479492,25.057157516479492,25.057157516479492,23.10361671447754,14.77363395690918,10.498018264770508
97,24.35211753845215,24.35211753845215,24.35211753845215,24.35211753845215,24.35211753845215,24.35211753845215,24.35211753845215,22.550933837890625,14.67265510559082,10.259520530700684
98,23.65035057067871,23.65035057067871,23.65035057067871,23.65035057067871,23.65035057067871,23.65035057067871,23.65035057067871,21.997303009033203,14.575037002563477,10.023272514343262
99,22.992815017700195,22.992815017700195,22.992815017700195,22.992815017700195,22.992815017700195,22.992815017700195,22.992815017700195,21.445926666259766,14.424688339233398,9.803288459777832
100,22.35713768005371,22.35713768005371,22.35713768005371,22.35713768005371,22.35713768005371,22.35713768005371,22.35713768005371,20.892742156982422,14.26038646697998,9.599946975708008
101,21.721458435058594,21.721458435058594,21.63100814819336,21.63100814819336,21.63100814819336,21.63100814819336,21.63100814819336,20.298076629638672,14.115036010742188,9.398829460144043
